artigoEmPeriodico	 	2014	0074-0276	http://dx.doi.org/10.1590/0074-0276140234	Temporal abundance of Aedes aegypti in Manaus, Brazil, measured by two trap types for adult mosquitoes	Memórias do Instituto Oswaldo Cruz (Impresso)	DEGENER, CAROLIN MARLEN ; ÁZARA, TATIANA MINGOTE FERREIRA DE ; ROQUE, ROSEMARY APARECIDA ; CODEÇO, CLÁUDIA TORRES ; NOBRE, ALINE ARAÚJO ; OHLY, JÖRG JOHANNES ; GEIER, MARTIN ; EIRAS, ÁLVARO EDUARDO		
artigoEmPeriodico	 	2014	1525-4135	http://dx.doi.org/10.1097/qai.0000000000000219	Impact of Isoniazid Preventive Therapy for HIV-Infected Adults in Rio de Janeiro, Brazil	Journal of Acquired Immune Deficiency Syndromes (1999)	DOWDY, DAVID W. ; Golub, Jonathan E. ; Saraceni, Valeria ; Moulton, Lawrence H. ; Cavalcante, Solange C. ; Cohn, Silvia ; Pacheco, Antonio G. ; Chaisson, Richard E. ; Durovni, Betina		
artigoEmPeriodico	 	2014	2000-8686	http://dx.doi.org/10.3402/iee.v4.22110	Conditions of the household and peridomicile and severe dengue: a case-control study in Brazil	Infection Ecology & Epidemiology	GIBSON, GERUSA ; SOUZA-SANTOS, REINALDO ; ALVES HONÓRIO, NILDIMAR ; GUILHERME PACHECO, ANTONIO ; OZÓRIO MORAES, MILTON ; Kubelka, Claire ; BRASIL, PATRÍCIA ; CRUZ, OSWALDO ; SÁ CARVALHO, MARILIA		
artigoEmPeriodico	 	2014	0037-8682	http://dx.doi.org/10.1590/0037-8682-0223-2014	Occurrence of severe dengue in Rio de Janeiro: an ecological study	Revista da Sociedade Brasileira de Medicina Tropical (Impresso)	GIBSON, GERUSA ; SOUZA-SANTOS, REINALDO ; PEDRO, ALEXANDRE SAN ; HONÓRIO, NILDIMAR ALVES ; Sá Carvalho, Marilia		
artigoEmPeriodico	 	2014	1058-4838	http://dx.doi.org/10.1093/cid/ciu849	Long-term protection from isoniazid preventive therapy for tuberculosis in HIV-infected patients in a medium burden tuberculosis setting: the TB/HIV in Rio (THRio) Study	Clinical Infectious Diseases	Golub, J. E. ; COHN, S. ; Saraceni, V. ; Cavalcante, S. C. ; PACHECO, A. G. ; Moulton, L. H. ; Durovni, B. ; Chaisson, R. E.		
artigoEmPeriodico	 	2014	1472-6963	http://dx.doi.org/10.1186/s12913-014-0603-4	Years worked at night and body mass index among registered nurses from eighteen public hospitals in Rio de Janeiro, Brazil	BMC Health Services Research (Online)	GRIEP, R. H. ; BASTOS, L. S. ; FONSECA, M. J. M. ; SILVA-COSTA, A. ; PORTELA, L. F. ; TOIVANEN, S. ; ROTENBERG, L.		
artigoEmPeriodico	 	2014	1413-8123	http://dx.doi.org/10.1590/1413-81232014199.06432014	Análise temporal da relação entre leptospirose e ocorrência de inundações por chuvas no município do Rio de Janeiro, Brasil, 2007-2012	Ciência e Saúde Coletiva (Impresso)	GUIMARÃES, RAPHAEL MENDONÇA ; Cruz, Oswaldo Gonçalves ; PARREIRA, VIVIANE GOMES ; MAZOTO, MAÍRA LOPES ; VIEIRA, JULIANA DIAS ; ASMUS, CARMEN ILDES RODRIGUES FRÓES		
artigoEmPeriodico	 	2014	1678-8060		She?s a femme fatale: low-density larval development produces good disease vectors	Memórias do Instituto Oswaldo Cruz (Online)	JULIANO, S. ; RIBEIRO, G. S. ; MACIEL-DE-FREITAS, RAFAEL ; CASTRO, M. G. ; Codeço, Claudia Torres ; OLIVEIRA, R. L. ; LOUNIBOS, L. P.		
artigoEmPeriodico	 	2014	1091-6490	http://dx.doi.org/10.1073/pnas.1403182111	Cofactor-dependent conformational heterogeneity of GAD65 and its role in autoimmunity and neurotransmitter homeostasis	Proceedings of the National Academy of Sciences of the United States of America (Online)	KASS, I. ; HOKE, D. E. ; COSTA, M. G. S. ; REBOUL, C. F. ; POREBSKI, B. T. ; COWIESON, N. P. ; LEH, H. ; PENNACCHIETTI, E. ; MCCOEY, J. ; KLEIFELD, O. ; VOLTATTORNI, C. B. ; LANGLEY, D. ; ROOMEI, B. ; MACKAY, I. R. ; CHRIST, D. ; PERAHIA, D. ; BUCKLE, M. ; PAIARDINI, A. ; BIASE, D. ; BUCKLE, A. M.		
artigoEmPeriodico	 	2014	0161-4754	http://dx.doi.org/10.1016/j.jmpt.2014.01.002	A Systematic Review of the Angular Values Obtained by Computerized Photogrammetry in Sagittal Plane: A Proposal for Reference Values	Journal of Manipulative and Physiological Therapeutics	Krawczky, B. ; PACHECO, A. G. ; Mainenti, MRM		
artigoEmPeriodico	 	2014	1473-3099	http://dx.doi.org/10.1016/s1473-3099(14)70781-9	Dengue outlook for the World Cup in Brazil: an early warning model framework driven by real-time seasonal climate forecasts	Lancet. Infectious Diseases (Print)	Lowe, Rachel ; BARCELLOS, Christovam ; COELHO, CAIO A S ; BAILEY, Trevor C ; COELHO, GIOVANINI EVELIM ; GRAHAM, RICHARD ; JUPP, TIM ; RAMALHO, WALTER MASSA ; CARVALHO, Marilia Sá ; STEPHENSON, DAVID B ; RODÓ, XAVIER		
artigoEmPeriodico	 	2014	1932-6203	http://dx.doi.org/10.1371/journal.pone.0093039	Long-Term CD4+ Cell Count in Response to Combination Antiretroviral Therapy	Plos One	Luz, Paula M. ; Grinsztejn, Beatriz ; VELASQUE, Luciane ; PACHECO, ANTONIO G. ; VELOSO, VALDILEA G. ; MOORE, RICHARD D. ; Struchiner, Claudio J.		
artigoEmPeriodico	 	2014	1525-4135	http://dx.doi.org/10.1097/qai.0000000000000426	The cost-effectiveness of genotype testing for primary resistance in Brazil	Journal of Acquired Immune Deficiency Syndromes (1999)	Luz, Paula M. ; MORRIS, BETHANY L. ; Grinsztejn, Beatriz ; FREEDBERG, KENNETH A. ; VELOSO, VALDILEA G. ; WALENSKY, ROCHELLE P. ; LOSINA, ELENA ; NAKAMURA, YORIKO M. ; GIROUARD, MICHAEL P. ; SAX, PAUL E. ; Struchiner, Claudio J. ; PALTIEL, A. DAVID		
artigoEmPeriodico	 	2014	0301-4851	http://dx.doi.org/10.1007/s11033-014-3741-1	Gene polymorphisms in patients with pulmonary tuberculosis from Mozambique	Molecular Biology Reports	MABUNDA, NÉDIO ; ALVARADO-ARNEZ, LUCIA ELENA ; VUBIL, ADOLFO ; MARIAMO, AMINA ; Pacheco, Antonio G. ; JANI, ILESH V. ; MORAES, MILTON O.		
artigoEmPeriodico	 	2014	1932-6203	http://dx.doi.org/10.1371/journal.pone.0096314	Sensitivity and Specificity of the World Health Organization Dengue Classification Schemes for Severe Dengue Assessment in Children in Rio de Janeiro	Plos One	MACEDO, GLEICY A. ; GONIN, MICHELLE LUIZA C. ; PONE, SHEILA M. ; Cruz, Oswaldo G. ; NOBRE, FLÁVIO F. ; BRASIL, PATRÍCIA		
artigoEmPeriodico	 	2014	0074-0276	http://dx.doi.org/10.1590/0074-0276140125	Discrepancies between Aedes aegypti identification in the field and in the laboratory after collection with a sticky trap	Memórias do Instituto Oswaldo Cruz (Impresso)	MACIEL-DE-FREITAS, RAFAEL ; LIMA, ARTHUR WEISS DA SILVA ; ARAÚJO, SIMONE COSTA ; LIMA, JOSÉ BENTO PEREIRA ; GALARDO, ALLAN KARDEC RIBEIRO ; HONÓRIO, NILDIMAR ALVES ; BRAGA, IMA APARECIDA ; COELHO, GIOVANINI EVELIM ; Codeço, Claudia Torres ; VALLE, DENISE		
artigoEmPeriodico	 	2014	0074-0276	http://dx.doi.org/10.1590/0074-0276140133	Risk of symptomatic dengue for foreign visitors to the 2014 FIFA World Cup in Brazil	Memórias do Instituto Oswaldo Cruz (Impresso)	MASSAD, Eduardo ; WILDER-SMITH, ANNELIES ; XIMENES, RAPHAEL ; AMAKU, MARCOS ; LOPEZ, LUIS FERNANDEZ ; COUTINHO, FRANCISCO ANTONIO BEZERRA ; COELHO, GIOVANINI EVELIM ; SILVA JR, JARBAS BARBOSA DA ; Struchiner, Claudio José ; BURATTINI/, MARCELO NASCIMENTO		
artigoEmPeriodico	 	2014	1027-3719	http://dx.doi.org/10.5588/ijtld.14.0108	Cost-effectiveness of tuberculosis screening and isoniazid treatment in the TB/HIV in Rio (THRio) Study	The International Journal of Tuberculosis and Lung Disease	Mojgan, A. ; Bishai, D. ; DOWDY, DAVID W. ; Moulton, L. H. ; Cavalcante, S. C. ; Saraceni, V. ; Pacheco, A G ; Cohn, Silvia ; Chaisson, R. E. ; Durovni, B ; Golub, J. E.		
artigoEmPeriodico	 	2014	0036-8075	http://dx.doi.org/10.1126/science.1258522	Highly evolvable malaria vectors: The genomes of 16 Anopheles mosquitoes	Science (New York, N.Y.)	NEAFSEY, D		
artigoEmPeriodico	 	2014	0002-9637	http://dx.doi.org/10.4269/ajtmh.13-0506	Epidemiology and Control of Child Toxocariasis in the Western Brazilian Amazon - A Population-Based Study	The American Journal of Tropical Medicine and Hygiene	OLIART-GUZMAN, H. ; DELFINO, B. M. ; MARTINS, A. C. ; MANTOVANI, S. A. S. ; BRANA, A. M. ; PEREIRA, T. M. ; BRANCO, F. L. C. C. ; RAMALHO, A. A. ; CAMPOS, R. G. ; FONTOURA, P. S. ; DE ARAUJO, T. S. ; DE OLIVEIRA, C. S. M. ; MUNIZ, P. T. ; RUBINSKY-ELEFANT, G. ; CODECO, C. T. ; DA SILVA-NUNES, M.		
artigoEmPeriodico	 	2014	1027-3719	http://dx.doi.org/10.5588/ijtld.14.0181	Tuberculosis is associated with non-tuberculosis-related deaths among HIV/AIDS patients in Rio de Janeiro	The International Journal of Tuberculosis and Lung Disease	Pacheco, A G; VELOSO, VALDILEA G. ; Nunes, Estevão P ; Ribeiro SR ; Guimarães MRC ; lLourenço, MC ; Mello, F.C.Q. ; GRINSZTEJN, BEATRIZ		
artigoEmPeriodico	 	2014	1932-6203	http://dx.doi.org/10.1371/journal.pone.0094636	Continuous Increase of Cardiovascular Diseases, Diabetes, and Non-HIV Related Cancers as Causes of Death in HIV-Infected Individuals in Brazil: An Analysis of Nationwide Data	Plos One	PAULA, A. A. ; Schechter, Mauro ; Tuboi, Suely H ; Faulhaber, J. C. ; Luz PM ; Veloso VG ; Moreira RI ; Grinsztejn B ; Harrison, L. H. ; Pacheco, A G		
artigoEmPeriodico	 	2014	1553-7358	http://dx.doi.org/10.1371/journal.pcbi.1003773	Unveiling Time in Dose-Response Models to Infer Host Susceptibility to Pathogens	PLOS Computational Biology (Online)	PESSOA, DELPHINE ; SOUTO-MAIOR, CAETANO ; GJINI, ERIDA ; LOPES, JOAO S. ; CEÑA, BRUNO ; CODEÇO, CLÁUDIA T. ; GOMES, M. GABRIELA M.		
artigoEmPeriodico	 	2014	1935-2735	http://dx.doi.org/10.1371/journal.pntd.0002927	Prospective Study of Leptospirosis Transmission in an Urban Slum Community: Role of Poor Environment in Repeated Exposures to the Leptospira Agent	PLoS Neglected Tropical Diseases (Online)	QUEIROZ, Adriano ; Felzemburgh, Ridalva D. M. ; Ribeiro, Guilherme S. ; COSTA, FEDERICO ; Reis, Renato B. ; HAGAN, JOSÉ E. ; Melendez, Astrid X. T. O. ; FRAGA, DEBORAH ; Santana, Francisco S. ; Mohr, Sharif ; DOS SANTOS, BALBINO L. ; Santos, Andréia C. ; Ravines, Romy R. ; Tassinari, Wagner S. ; CARVALHO, Marilia Sa ; Reis, Mitermayer G. ; Ko, Albert I.		
artigoEmPeriodico	 	2014	0340-6717	http://dx.doi.org/10.1007/s00439-014-1502-9	NOD2 and CCDC122-LACC1 genes are associated with leprosy susceptibility in Brazilians	Human Genetics	SALES-MARQUES, CAROLINNE ; SALOMÃO, HELOISA ; FAVA, VINICIUS MEDEIROS ; ALVARADO-ARNEZ, LUCIA ELENA ; AMARAL, EVALDO PINHEIRO ; Cardoso, Cynthia Chester ; DIAS-BATISTA, IDA MARIA FOSCHIANI ; DA SILVA, WEBER LAURENTINO ; MEDEIROS, PRISCILA ; DA CUNHA LOPES VIRMOND, MARCOS ; LANA, FRANCISCO CARLOS FÉLIX ; Pacheco, Antonio Guilherme ; Moraes, Milton Ozório ; MIRA, MARCELO TÁVORA ; PEREIRA LATINI, ANA CARLA		
artigoEmPeriodico	 	2014	0306-5251	http://dx.doi.org/10.1111/bcp.12437	Effect of UGT1A1, UGT1A3, DIO1 and DIO2 polymorphisms on L-thyroxine doses required for TSH suppression in patients with differentiated thyroid cancer	British Journal of Clinical Pharmacology (Print)	SANTORO, ANA B. ; Vargens, Daniela D. ; BARROS FILHO, MATEUS DE CAMARGO ; BULZICO, DANIEL A. ; KOWALSKI, LUIZ PAULO ; MEIRELLES, RICARDO M. R. ; PAULA, DANIELA P. ; NEVES, RONALDO R. S. ; PESSOA, CENCITA N. ; Struchine, Claudio J. ; Suarez-Kurtz, Guilherme		
artigoEmPeriodico	 	2014	1525-4135	http://dx.doi.org/10.1097/qai.0000000000000247	Prevalent Tuberculosis (TB) at HIV diagnosis in Rio de Janeiro, Brazil	Journal of Acquired Immune Deficiency Syndromes (1999)	Saraceni, Valeria ; Cohn, Silvia ; Cavalcante, Solange C ; PACHECO, ANTONIO G F ; Moulton, Lawrence H ; Chaisson, Richard E ; Durovni, Betina ; Golub, Jonathan E		
artigoEmPeriodico	 	2014	1413-8670	http://dx.doi.org/10.1016/j.bjid.2014.02.004	Survival of HIV patients with tuberculosis started on simultaneous or deferred HAART in the THRio cohort, Rio de Janeiro, Brazil	The Brazilian Journal of Infectious Diseases (Impresso)	Saraceni, Valeria ; Durovni, Betina ; Cavalcante, Solange C. ; Cohn, Silvia ; Pacheco, Antonio Guilherme ; Moulton, Lawrence H. ; Chaisson, Richard E. ; Golub, Jonathan E.		
artigoEmPeriodico	 	2014	1413-8670	http://dx.doi.org/10.1016/j.bjid.2014.07.001	Reply to -At the crossroads between early or delayed antiretroviral therapy initiation during TB/HIV coinfection-	The Brazilian Journal of Infectious Diseases (Impresso)	Saraceni, Valeria ; Durovni, Betina ; Pacheco, Antonio Guilherme ; Chaisson, Richard E. ; Golub, Jonathan E.		
artigoEmPeriodico	 	2014	0300-5771	http://dx.doi.org/10.1093/ije/dyu027	Cohort Profile: Longitudinal Study of Adult Health (ELSA-Brasil)	International Journal of Epidemiology	Schmidt, M. I. ; Duncan, B. B. ; MILL, J. G. ; LOTUFO, P. A. ; Chor, D. ; Barreto, S. M. ; AQUINO, E. M. ; PASSOS, V. M. A. ; MATOS, S. M. ; MOLINA, M. D. C. B. ; Carvalho, M. S. ; Bensenor, I. M.		
artigoEmPeriodico	 	2014	1935-2735	http://dx.doi.org/10.1371/journal.pntd.0003372	An Updated Insight into the Sialotranscriptome of Triatoma infestans: Developmental Stage and Geographic Variations	PLoS Neglected Tropical Diseases (Online)	SCHWARZ, ALEXANDRA ; MEDRANO-MERCADO, NORA ; SCHAUB, GÜNTER A. ; Struchiner, Claudio J. ; BARGUES, M. DOLORES ; LEVY, MICHAEL Z. ; Ribeiro, José M. C.		
artigoEmPeriodico	 	2014	0066-5452	http://dx.doi.org/10.12988/ams.2014.46414	A Mathematical Model to Assess the Impact of Temperature on the Virulence of Vector-borne Pathogens	Applied Mathematical Sciences	SILVA, D. R. ; LOPEZ, L. F. ; STRUCHINER, C. J. ; MASSAD, E.		
artigoEmPeriodico	 	2014	1874-1738	http://dx.doi.org/10.1007/s12080-014-0235-7	Heterogeneity in symbiotic effects facilitates Wolbachia establishment in insect populations	Theoretical Ecology	SOUTO-MAIOR, CAETANO ; LOPES, JOAO S. ; GJINI, ERIDA ; Struchiner, Claudio J. ; TEIXEIRA, LUIS ; M. GOMES, M. GABRIELA		
artigoEmPeriodico	 	2014	0952-3499	http://dx.doi.org/10.1002/jmr.2334	Dynamic identification of H2 epitopes from <i>Leishmania (Leishmania) amazonensis</i> cysteine proteinase B with potential immune activity during murine infection	JMR. Journal of Molecular Recognition	SOUZA DA SILVA, F. ; PEREIRA, B. ; FINKELSTEIN, L. C. ; ZUCOLOTTO, V. ; CAFFARENA, E. R. ; ALVES, C. R.		
artigoEmPeriodico	 	2014	1415-790X	http://dx.doi.org/10.1590/1415-790X201400010014ENG	Profile of patients with lung cancer assisted at the National Cancer Institute, according to their smoking status, from 2000 to 2007	Revista Brasileira de Epidemiologia (Impresso)	SOUZA, MIRIAN CARVALHO DE ; VASCONCELOS, ANA GLÓRIA GODOI ; REBELO, MARISE SOUTO ; REBELO, PAULO ANTONIO DE PAIVA ; Cruz, Oswaldo Gonçalves		
artigoEmPeriodico	 	2014	1462-2416	http://dx.doi.org/10.2217/pgs.13.238	Pharmacogenomic implications of population admixture: Brazil as a model case	Pharmacogenomics (London)	Suarez-Kurtz, Guilherme ; PAULA, DANIELA POLESSA ; Struchiner, Claudio J		
artigoEmPeriodico	 	2014	1932-6203	http://dx.doi.org/10.1371/journal.pone.0083472	Global Pharmacogenomics: Distribution of CYP3A5 Polymorphisms and Phenotypes in the Brazilian Population	Plos One	Suarez-Kurtz, Guilherme ; Vargens, Daniela D. ; SANTORO, ANA BEATRIZ ; HUTZ, MARA H. ; DE MORAES, MARIA ELISABETE ; PENA, SÉRGIO D. J. ; RIBEIRO-DOS-SANTOS, ÂNDREA ; ROMANO-SILVA, MARCO A. ; Struchiner, Claudio José		
artigoEmPeriodico	 	2014	1568-0266	http://dx.doi.org/10.2174/1568026613666131204115656	Alterations of the Kidney Cortex Proteome in Response to Exercise Training in Normoglycemic and Hyperglycemic Conditions	Current Topics in Medicinal Chemistry (Print)	Valente, R. H. ; Moraes, R. ; Leon, I.R. ; Trugiho, M.R.O. ; Pacheco, A G ; Nobrega, A.C.L. ; Gomes, M.B. ; Perales, J. ; Tibiriçá, E.V.		
artigoEmPeriodico	 	2014	1360-0532	http://dx.doi.org/10.1080/02664763.2014.898131	Eliciting expert judgements about a set of proportions	JOURNAL OF APPLIED STATISTICS	ZAPATA-VAZQUEZ, R. ; BASTOS, L. S. ; O'HAGAN, A.		
artigoEmPeriodico	 	2013	1414-462X	http://dx.doi.org/10.1590/s1414-462x2013000200015	Confiabilidade da informação sobre município de residência no Sistema de Informações Hospitalares - Sistema Único de Saúde para análise do fluxo de pacientes no atendimento do câncer de mama e do colo do útero	Cadernos Saúde Coletiva (UFRJ)	AGUIAR, FERNANDA PINHEIRO ; MELO, E. C. P. ; Oliveira, Evangelina Xavier Gouveia de ; CARVALHO, Marilia Sa ; Pinheiro, Rejane Sobrino		
artigoEmPeriodico	 	2013	0034-8910	http://dx.doi.org/10.1590/s0034-8910.2013047003953	Recrutamento de participantes no Estudo Longitudinal de Saude do Adulto	Revista de Saúde Pública (Impresso)	AQUINO, ESTELA M L ; ARAUJO, MARIA JENNY ; ALMEIDA, MARIA DA CONCEICAO C ; CONCEICAO, PATRICIA ; ANDRADE, CELIA REGINA DE ; CADE, NAGELA VALADAO ; CARVALHO, Marilia Sa ; FIGUEIREDO, ROBERTA CARVALHO DE ; FONSECA, MARIA DE JESUS M DA ; GIATTI, LUANA ; MENEZES, GREICE MARIA DE SOUZA ; NUNES, MARIA ANGELICA ; SOUZA, ANGELITA GOMES DE ; VASCONCELLOS-SILVA, PAULO R ; VIGO, ALVARO		
artigoEmPeriodico	 	2013	1360-0532	http://dx.doi.org/10.1080/02664763.2013.788619	Predicting probabilities for the 2010 FIFA World Cup games using a Poisson-Gamma model	Journal of Applied Statistics	BASTOS, L. S.; ROSA, J. M. C.		
artigoEmPeriodico	 	2013	0304-4017	http://dx.doi.org/10.1016/j.vetpar.2013.03.010	A systematic review and meta-analysis of the factors associated with Leishmania infantum infection in dogs in Brazil	Veterinary Parasitology (Print)	BELO, VINÍCIUS SILVA ; Struchiner, Claudio José ; WERNECK, Guilherme Loureiro ; BARBOSA, DAVID SOEIRO ; DE OLIVEIRA, ROBSON BRUNIERA ; NETO, RAFAEL GONÇALVES TEIXEIRA ; DA SILVA, EDUARDO SÉRGIO		
artigoEmPeriodico	 	2013	1935-2735	http://dx.doi.org/10.1371/journal.pntd.0002182	Factors Associated with Visceral Leishmaniasis in the Americas: A Systematic Review and Meta-Analysis	PLoS Neglected Tropical Diseases (Online)	BELO, VINÍCIUS SILVA ; WERNECK, Guilherme Loureiro ; BARBOSA, DAVID SOEIRO ; SIMÕES, TAYNÃNA CÉSAR ; NASCIMENTO, BRUNO WARLLEY LEANDRO ; DA SILVA, EDUARDO SÉRGIO ; Struchiner, Claudio José		
artigoEmPeriodico	 	2013	0034-8910	http://dx.doi.org/10.1590/s0034-8910.2013047003810	Comite de publicacoes em estudo multicentrico e sistema informatizado de apoio - publiELSA	Revista de Saúde Pública (Impresso)	CARVALHO, Marilia Sa; BARRETO, MAURICIO LIMA ; Coeli, Claudia Medina ; RAPOSO, RAFAEL MONTEIRO ; MOTA, EDUARDO LUIZ ANDRADE ; DUNCAN, Bruce Bartholow		
artigoEmPeriodico	 	2013	0102-311X	http://dx.doi.org/10.1590/0102-311xed011113	Mais do mesmo?	Cadernos de Saúde Pública (ENSP. Impresso)	CARVALHO, Marilia Sa; TRAVASSOS, CLAUDIA ; COELI, C. M.		
artigoEmPeriodico	 	2013	0102-311X	http://dx.doi.org/10.1590/S0102-311X2013000100001	O caminho dos manuscritos em Cadernos de Saúde Pública	Cadernos de Saúde Pública (ENSP. Impresso)	CARVALHO, Marilia Sa; TRAVASSOS, CLAUDIA ; COELI, C. M. ; Coeli, Cláudia Medina		
artigoEmPeriodico	 	2013	0028-0836	http://dx.doi.org/10.1038/501492a	Citations: In defence of Brazilian journals	Nature (London)	CARVALHO, Marilia Sá ; TRAVASSOS, CLAUDIA ; Coeli, Claudia Medina		
artigoEmPeriodico	 	2013	0102-311X	http://dx.doi.org/10.1590/S0102-311X2013000200001	Acesso livre	Cadernos de Saúde Pública (ENSP. Impresso)	CARVALHO, Marilia Sá ; TRAVASSOS, CLAUDIA ; Coeli, Cláudia Medina		
artigoEmPeriodico	 	2013	0102-311X	http://dx.doi.org/10.1590/s0102-311x2013000400001	Independência editorial	Cadernos de Saúde Pública (ENSP. Impresso)	CARVALHO, Marilia Sá ; TRAVASSOS, CLAUDIA ; Coeli, Cláudia Medina		
artigoEmPeriodico	 	2013	0102-311X	http://dx.doi.org/10.1590/S0102-311X2013000700001	Avaliação da produção científica em discussão	Cadernos de Saúde Pública (ENSP. Impresso)	CARVALHO, Marilia Sá ; TRAVASSOS, CLAUDIA ; Coeli, Cláudia Medina		
artigoEmPeriodico	 	2013	0102-311X	http://dx.doi.org/10.1590/0102-311XED010913	Um bom texto	Cadernos de Saúde Pública (ENSP. Impresso)	CARVALHO, Marilia Sá ; TRAVASSOS, CLAUDIA ; Coeli, Cláudia Medina		
artigoEmPeriodico	 	2013	0102-311X	http://dx.doi.org/10.1590/0102-311XED011213	Um ano cor de rosa	Cadernos de Saúde Pública (ENSP. Impresso)	CARVALHO, Marilia Sá ; TRAVASSOS, CLAUDIA ; Coeli, Cláudia Medina		
artigoEmPeriodico	 	2013	1935-2735	http://dx.doi.org/10.1371/journal.pntd.0002355	Culling Dogs in Scenarios of Imperfect Control: Realistic Impact on the Prevalence of Canine Visceral Leishmaniasis	PLoS Neglected Tropical Diseases (Online)	COSTA, D. N. C. C. ; Codeço, Claudia Torres ; SILVA, M. A. H. B. ; WERNECK, GUILHERME LOUREIRO		
artigoEmPeriodico	 	2013	1538-9588	http://dx.doi.org/10.1080/15389588.2012.690164	Traffic Crashes and Alcohol Outlets in a Brazilian State Capital	Traffic Injury Prevention (Print)	DE BONI, RAQUEL ; Cruz, Oswaldo G. ; WEBER, ELISEU ; HASENACK, HEINRICH ; LUCATELLI, LUCIO ; DUARTE, PAULINA ; GRACIE, RENATA ; PECHANSKY, FLAVIO ; BASTOS, FRANCISCO I.		
artigoEmPeriodico	 	2013	1471-2334	http://dx.doi.org/10.1186/1471-2334-13-495	Infection by Brazilian and Dutch swine hepatitis E virus strains induces haematological changes in Macaca fascicularis	BMC Infectious Diseases (Online)	DE CARVALHO, LILIAN G ; MARCHEVSKY, RENATO S ; DOS SANTOS, DEBORA RL ; DE OLIVEIRA, JAQUELINE M ; DE PAULA, VANESSA S ; LOPES, LEILANE M ; VAN DER POEL, WILHELMUS HM ; GONZÁLEZ, JORGE E ; MUNNÉ, MARIA S ; MORAN, JULIO ; CAJARAVILLE, ANA CAROLINA ; Pelajo-Machado, Marcelo ; CRUZ, OSWALDO G ; PINTO, MARCELO A		
artigoEmPeriodico	 	2013	1473-3099	http://dx.doi.org/10.1016/s1473-3099(13)70187-7	Effect of improved tuberculosis screening and isoniazid preventive therapy on incidence of tuberculosis and death in patients with HIV in clinics in Rio de Janeiro, Brazil: a stepped wedge, cluster-randomised trial	Lancet. Infectious Diseases (Print)	Durovni, B ; Saraceni, V. ; Moulton, L. H. ; Pacheco, A G ; Cavalacante, Solange C ; King, B ; Cohn, Silvia ; Efron, A ; Chaisson, R. E. ; Golub, J. E.		
artigoEmPeriodico	 	2013	0102-311X	http://dx.doi.org/10.1590/s0102-311x2013000100010	From Primary Care to Hospitalization: Clinical Warning Signs for Severe Dengue Fever in Children and Adolescents During an Outbreak in Rio de Janeiro, Brazil.	Cadernos de Saúde Pública (ENSP. Impresso)	GIBSON, GERUSA ; SOUZA-SANTOS, REINALDO ; BRASIL, PATRÍCIA ; PACHECO, ANTONIO GUILHERME ; CRUZ, O. G. ; HONÓRIO, NILDIMAR ALVES ; KUBELKA, C. F. ; Kubelka, Claire ; CARVALHO, MARILIA SÁ		
artigoEmPeriodico	 	2013	1932-6203	http://dx.doi.org/10.1371/journal.pone.0059768	Changing Mortality Profile among HIV-Infected Patients in Rio de Janeiro, Brazil: Shifting from AIDS to Non-AIDS Related Conditions in the HAART Era	Plos One	Grinsztejn B ; Luz PM ; PACHECO, A. G. ; Santos DVG ; Velasque L ; Moreira RI ; Guimarães MRC ; Nunes, E.P. ; Lemos, A. ; Ribeiro SR ; Campos DP ; Vitoria, MAA ; Veloso VG		
artigoEmPeriodico	 	2013	0001-706X	http://dx.doi.org/10.1016/j.actatropica.2013.07.025	Seasonal and nonseasonal dynamics of Aedes aegypti in Rio de Janeiro, Brazil: Fitting mathematical models to trap data	Acta Tropica	Lana RM ; Carneiro TG ; HONÓRIO, N. A. ; Codeço, Claudia Torres		
artigoEmPeriodico	 	2013	0074-0276		Male accessory gland substances from Aedes albopictus affect the locomotor activity of Aedes aegypti females	Memórias do Instituto Oswaldo Cruz (Impresso)	LIMA-CAMARA, T. N. ; Codeço, Claudia Torres ; HONORIO, N. A. ; BRUNO, R. V. ; PEIXOTO, A. A. ; LOUNIBOS, L. P.		
artigoEmPeriodico	 	2013	0277-6715	http://dx.doi.org/10.1002/sim.5549	The development of an early warning system for climate-sensitive disease risk with a focus on dengue epidemics in Southeast Brazil	STATISTICS IN MEDICINE	Lowe, Rachel ; Bailey, Trevor C. ; Stephenson, David B. ; JUPP, TIM E. ; Graham, Richard J. ; BARCELLOS, Christovam ; CARVALHO, Marilia Sá		
artigoEmPeriodico	 	2013	0022-1899	http://dx.doi.org/10.1093/infdis/jit133	Toll-like receptor 1 (TLR1) N248S single nucleotide polymorphism is associated with leprosy risk and regulates immune activation during mycobacterial infection	The Journal of Infectious Diseases	MARQUES, C. S. ; BRITO-DE-SOUZA, V. N. ; GUERREIRO, L. ; SILVA, João Herminio Martins da ; AMARAL, E. P. ; CARDOSO, C. C. ; BATISTA, I. M. F. D. ; SILVA, W. L. ; NERY, J. A. C. ; MEDEIROS, P. ; GIGLIOTTI, P. ; CAMPANELLI, A. P. ; VIRMOND, M. ; SARNO, E. N. ; MIRA, M. T. ; LANA, F. C. F. ; CAFFARENA, E. R. ; PACHECO, A. G. ; PEREIRA, A. C. ; MORAES, M.		
